tweetID,text_score,text_score_expansion,hashtag,hasURL,isReply,length,tweet_topic_time_diff,semantic_overlap,#entityTypes,#entities,organization_entities,person_entities,work_entities,event_entities,species_entities,places_entities,nFollowers,nFriends,nFavorties,nListed,isVerified,isGeoEnabled,twitterAge,#tweetsPosted,relevanceJudge
11541,-16,-16,1,1,0,116,8,0,2,4,0,0,1,0,0,1,1275,1009,0,30,0,0,3.242999,9482,0
11542,-16,-9.51305,0,1,0,116,0,0,3,6,1,1,1,0,0,0,951,1093,9,4,0,0,2.111196,34922,1
11543,-16,-16,0,1,0,115,0,0,1,3,0,0,1,0,0,0,3710,744,23,102,0,0,2.842204,41674,0
11544,-16,-16,1,0,0,119,0,0,1,3,0,0,1,0,0,0,359,301,30,0,0,0,1.633914,4089,0
11545,-16,-16,1,1,0,113,0,0,0,2,0,0,0,0,0,0,10,21,2,1,0,0,1.166182,215,0
11546,-16,-16,0,1,0,41,1,0,1,1,0,0,1,0,0,0,57247,62953,49,2941,0,0,2.999025,66771,0
11547,-16,-16,0,1,0,116,1,0,0,2,0,0,0,0,0,0,3962,4266,0,35,0,1,2.470407,15310,1
11548,-11.5729,-10.7016,0,0,0,62,16,1,2,4,1,0,4,0,0,0,159,185,1,5,0,0,2.575498,6359,0
11549,-8.89732,-7.6377,0,0,1,70,0,0,0,1,0,0,0,0,0,0,78,72,7,5,0,0,3.693085,7274,0
11550,-16,-16,0,1,0,118,0,0,0,1,0,0,0,0,0,0,301,4,0,18,0,0,2.438795,1895,0
11551,-8.06882,-8.02498,1,1,0,118,0,0,1,2,0,0,0,0,0,1,1816,2000,2,50,0,0,2.528629,2979,1
11552,-16,-16,0,0,0,39,3,0,0,0,0,0,0,0,0,0,492,404,15,2,0,1,1.557246,12817,0
11553,-10.8304,-10.3992,0,1,0,86,5,0,0,1,0,0,0,0,0,0,228,1229,0,11,0,1,1.53042,2544,0
11554,-16,-16,0,1,0,116,0,0,2,2,1,1,0,0,0,0,4096,4698,0,30,0,0,1.967841,166147,0
11555,-16,-16,0,1,0,39,3,0,0,0,0,0,0,0,0,0,27,2,0,0,0,0,1.225026,4312,0
11556,-16,-16,0,0,0,33,1,0,1,2,0,0,2,0,0,0,1341,665,13,4,0,1,1.640694,52131,0
11557,-16,-16,0,1,0,69,0,0,2,3,1,0,0,0,1,0,35,0,0,0,0,0,1.608383,6155,0
11558,-16,-16,0,0,1,137,0,0,1,2,0,1,0,0,0,0,590,464,24,21,0,1,3.035244,10958,0
11559,-16,-16,0,1,0,116,0,0,0,1,0,0,0,0,0,0,2724,1996,0,60,0,0,2.18957,40939,0
11560,-16,-16,0,0,1,71,2,0,0,0,0,0,0,0,0,0,465,309,53,7,0,1,2.863446,42910,0
11561,-16,-16,1,1,0,57,3,0,1,3,0,0,2,0,0,0,7837,7167,11,332,0,0,3.046043,69011,1
11562,-16,-16,1,1,0,89,0,0,1,3,0,0,0,0,0,1,998,0,0,29,0,0,2.527648,94936,0
11563,-16,-10.0652,0,1,0,117,1,0,2,3,2,0,1,0,0,0,2939,3112,0,14,0,0,2.995557,3260,0
11564,-16,-16,0,0,0,5,4,0,0,0,0,0,0,0,0,0,303,156,38,6,0,1,2.944029,18805,0
11565,-11.1319,-9.04675,0,0,0,13,8,0,0,0,0,0,0,0,0,0,1063,707,1055,23,0,0,2.955472,29048,0
11566,-16,-10.2707,0,1,0,51,0,0,0,1,0,0,0,0,0,0,23637,56,0,1850,0,0,4.155133,23072,0
11567,-9.10696,-9.00668,0,1,0,51,14,0,1,5,2,0,0,0,0,0,187,1,1,6,0,0,1.469154,55550,1
11568,-10.9657,-10.3387,0,0,0,138,7,0,1,4,0,0,0,0,0,1,1390,2000,149,14,0,1,2.858906,2695,0
11569,-16,-16,0,1,0,50,1,0,2,3,1,0,1,0,0,0,2767,666,61,122,0,1,3.150243,65238,0
11570,-16,-16,0,0,1,139,0,0,0,0,0,0,0,0,0,0,3569,1015,556,69,0,0,2.895763,48861,0
11571,-16,-16,0,1,0,116,1,0,1,2,0,0,0,0,0,1,2316,2346,0,45,0,0,2.533677,25580,0
11572,-16,-16,0,0,1,54,9,0,0,0,0,0,0,0,0,0,1735,1670,587,377,0,1,2.314678,69505,0
11573,-16,-16,1,0,0,139,5,0,2,6,2,1,0,0,0,0,180,622,43,1,0,0,2.604315,1753,0
11574,-16,-16,1,1,0,58,0,0,0,1,0,0,0,0,0,0,4282,4183,0,165,0,0,2.150028,29871,0
11575,-16,-16,0,1,1,114,1,0,0,0,0,0,0,0,0,0,420,474,7,11,0,0,1.850893,13701,0
11576,-16,-16,1,1,0,62,7,0,1,2,1,0,0,0,0,0,39871,15808,0,1705,0,0,1.681753,28775,0
11577,-16,-16,0,0,0,75,0,0,0,3,0,0,0,0,0,0,176,283,0,0,0,0,1.20766,1422,0
11578,-16,-16,1,1,0,59,8,0,1,2,0,0,1,0,0,0,122903,134170,48,2191,0,0,2.694215,83295,0
11579,-16,-7.38758,0,1,0,110,10,0,2,3,2,0,0,0,0,1,662,11,0,11,0,0,1.235984,39537,0
11580,-16,-16,0,0,0,117,0,0,1,3,0,0,1,0,0,0,78,175,0,1,0,0,1.797495,9057,0
11581,-16,-16,0,0,1,46,0,0,0,0,0,0,0,0,0,0,5467,108,3,45,0,0,1.091231,837,0
11582,-13.0883,-12.4437,0,1,0,52,3,0,0,0,0,0,0,0,0,0,261,62,176,13,0,0,3.826635,6533,0
11583,-7.71382,-7.85758,0,0,0,81,0,0,0,0,0,0,0,0,0,0,430,275,308,16,0,0,2.993407,17354,1
11584,-16,-16,0,1,0,48,0,0,0,1,0,0,0,0,0,0,1285,1749,0,35,0,1,2.050117,449,0
11585,-16,-16,0,0,1,34,0,0,0,0,0,0,0,0,0,0,728,596,14,10,0,0,1.896769,45895,0
11586,-9.68846,-9.09385,0,0,0,136,13,0,1,8,0,2,0,0,0,0,1018,21,0,17,0,0,1.966471,63193,0
11587,-9.11611,-8.02911,0,0,1,71,0,0,0,1,0,0,0,0,0,0,202,80,0,1,0,0,3.076294,5909,0
11588,-16,-16,0,1,0,82,15,0,0,2,0,0,0,0,0,0,24,54,22,0,0,0,2.940931,404,0
11589,-16,-16,0,0,0,73,0,0,1,1,1,0,0,0,0,0,779,431,19,34,0,1,3.659437,10313,0
11590,-9.22538,-16,0,1,0,112,11,0,1,4,0,0,1,0,0,0,47,48,0,1,0,0,1.284856,78,0
11591,-16,-16,0,0,0,89,0,0,0,2,0,0,0,0,0,0,40,102,1,2,0,0,1.059698,457,0
11592,-16,-16,1,1,0,32,0,0,1,2,0,0,3,0,0,0,365,359,2,13,0,0,2.620798,766,0
11593,-10.8968,-16,0,0,0,47,7,0,1,2,1,0,0,0,0,0,584,360,41,2,0,1,2.282255,2392,0
11594,-16,-16,0,1,0,116,0,0,0,0,0,0,0,0,0,0,483,376,168,18,0,1,2.926237,8479,0
11595,-16,-16,0,1,0,52,2,0,0,2,0,0,0,0,0,0,558,222,0,12,0,0,2.090188,30322,0
11596,-16,-16,0,0,0,135,5,0,0,1,0,0,0,0,0,0,3217,217,34,142,0,0,4.025028,11637,0
11597,-16,-16,0,0,1,140,2,0,1,5,0,0,2,0,0,0,2494,2371,17,12,0,0,2.930595,7867,0
11598,-10.7821,-10.6001,1,1,0,116,6,0,2,3,1,0,0,0,0,1,3267,3574,0,61,0,0,2.695478,15130,0
11599,-16,-16,0,0,0,11,7,0,0,0,0,0,0,0,0,0,108,111,0,1,0,0,1.189566,2590,0
11600,-16,-16,0,0,0,138,6,0,1,4,0,0,2,0,0,0,1047,195,3,14,0,0,1.195757,52517,0
11601,-8.44855,-9.13208,1,1,0,116,1,0,2,5,1,0,0,0,0,1,13836,15184,0,562,0,1,1.90814,28797,0
11602,-16,-16,0,0,1,39,1,0,0,0,0,0,0,0,0,0,273,292,7,1,0,0,2.096412,10188,0
11603,-16,-16,0,1,0,117,6,0,0,0,0,0,0,0,0,0,239,219,7,0,0,0,1.920931,7888,0
11604,-16,-16,0,1,0,116,4,0,0,2,0,0,0,0,0,0,5482,6266,0,32,0,0,1.324105,490345,0
11605,-16,-16,0,1,0,119,6,0,0,3,0,0,0,0,0,0,187,147,0,3,0,0,1.872835,14145,0
11606,-9.10595,-7.63392,1,0,0,118,0,0,0,1,0,0,0,0,0,0,5397,4755,61,94,0,0,1.463649,30838,0
11607,-16,-16,0,0,0,14,1,0,0,0,0,0,0,0,0,0,506,497,10,6,0,1,2.636997,24722,0
11608,-16,-16,0,0,0,89,5,0,1,1,0,0,1,0,0,0,1357,313,12,33,0,0,2.521148,8152,0
11609,-16,-16,1,1,0,74,1,0,0,0,0,0,0,0,0,0,240,237,0,6,0,0,1.996234,9547,1
11610,-16,-16,0,1,0,91,4,0,1,4,1,0,0,0,0,0,436,1995,1,2,0,0,1.92963,589,0
11611,-16,-16,0,0,0,116,0,0,0,3,0,0,0,0,0,0,1449,429,1790,135,0,0,3.051026,28117,0
11612,-16,-16,0,0,1,129,0,0,0,0,0,0,0,0,0,0,223,157,9,6,0,0,3.23001,7898,0
11613,-16,-16,1,1,0,61,0,0,1,1,1,0,0,0,0,0,1336,296,0,20,0,0,1.78347,131266,0
11614,-16,-16,0,1,0,97,1,0,0,3,0,0,0,0,0,0,112821,113125,22,1002,0,0,3.04064,113057,0
11615,-16,-16,0,0,1,51,0,0,0,0,0,0,0,0,0,0,345,913,378,5,0,0,1.31398,15843,0
11616,-16,-16,0,1,0,104,0,0,3,4,1,0,2,0,1,0,729,133,0,9,0,0,1.133528,1021,0
11617,-16,-16,0,1,0,41,0,0,0,0,0,0,0,0,0,0,106,37,0,5,0,1,2.237491,3331,0
11618,-16,-16,0,1,0,71,6,0,2,3,0,1,0,0,0,1,775,1868,0,0,0,0,1.242273,766,0
11619,-9.31245,-7.6152,0,1,0,101,0,0,1,3,0,0,0,0,0,1,25,0,0,0,0,0,1.963446,1345,1
11620,-16,-16,0,0,0,68,1,0,0,0,0,0,0,0,0,0,164,118,44,4,0,1,2.878504,12637,0
11621,-16,-16,0,1,0,116,2,0,1,3,0,1,0,0,0,0,992,711,0,11,0,1,1.748191,16476,0
11622,-16,-16,0,0,0,38,0,0,0,0,0,0,0,0,0,0,8,10,0,0,0,1,1.559407,102,0
11623,-10.8158,-8.91897,0,1,0,111,12,0,1,3,0,0,0,0,0,1,2399,3324,0,18,0,1,2.471261,383685,0
11624,-16,-16,0,1,0,111,2,0,1,1,1,0,0,0,0,0,2189,2142,0,37,0,1,2.057695,48628,0
11625,-16,-8.57239,1,0,0,128,3,1,1,3,1,0,0,0,0,0,11339,152,438,8,0,0,2.664387,8531,0
11626,-9.88368,-10.0358,0,0,0,122,5,0,1,2,0,1,0,0,0,0,121,117,0,1,0,0,2.858605,1485,0
11627,-16,-16,0,0,0,138,2,0,2,4,2,0,0,0,0,1,101,179,14,0,0,1,5.03989,3141,0
11628,-16,-16,0,0,1,57,0,0,0,0,0,0,0,0,0,0,93,94,6,0,0,0,2.029304,4231,0
11629,-8.89424,-9.03557,1,1,0,98,9,0,2,4,0,1,2,0,0,0,293,3,0,8,0,1,2.029177,19586,0
11630,-5.71959,-4.60007,0,1,0,116,7,0,2,4,0,1,0,0,0,1,45,0,0,0,0,0,1.338083,1320,0
11631,-8.50479,-8.74368,0,1,0,85,6,0,1,1,0,1,0,0,0,0,26,5,0,0,0,0,1.199687,4170,1
11632,-16,-16,0,1,0,115,2,0,0,0,0,0,0,0,0,0,1231,1972,11,59,0,1,3.569579,65594,0
11633,-16,-16,1,0,0,140,6,0,0,1,0,0,0,0,0,0,769,583,61,9,0,0,2.639008,65313,0
11634,-16,-16,0,0,0,5,5,0,0,0,0,0,0,0,0,0,125,79,0,0,0,0,1.147376,14634,0
11635,-16,-16,0,1,0,71,7,0,0,0,0,0,0,0,0,0,1057,188,0,1,0,0,2.428139,38043,0
11636,-16,-16,0,1,0,116,9,0,0,2,0,0,0,0,0,0,973,1006,0,3,0,0,2.543831,7051,0
11637,-16,-16,0,0,0,48,1,0,1,2,0,0,1,0,0,0,65,185,66,2,0,0,1.610671,1557,0
11638,-16,-16,1,1,0,116,0,0,2,5,0,0,1,0,0,1,1275,1009,0,30,0,0,3.243003,9482,0
11639,-16,-16,0,1,0,72,4,0,1,2,0,0,1,0,0,0,506,433,5,19,0,0,4.30989,1898,0
11640,-16,-16,0,1,0,116,0,0,2,3,2,0,2,0,0,0,26579,3334,113,917,0,0,4.354019,34089,0
11641,-16,-16,0,1,0,7,0,0,0,0,0,0,0,0,0,0,2328,1183,41,80,0,1,1.454616,38007,0
11642,-9.88408,-9.90154,0,1,0,116,6,0,1,2,0,0,0,0,0,2,913,1517,0,38,0,0,1.781505,35038,0
11643,-9.19417,-8.90951,0,1,0,106,0,1,1,4,1,0,0,0,0,0,1323,334,28,43,0,0,3.128083,9030,1
11644,-8.85012,-8.92444,1,0,0,140,1,0,1,3,0,1,0,0,0,0,203,85,3,5,0,1,3.253737,2741,0
11645,-7.0523,-7.39722,0,0,0,66,3,0,0,1,0,0,0,0,0,0,77,101,9,5,0,0,1.574257,7636,0
11646,-16,-16,0,1,0,56,4,0,0,2,0,0,0,0,0,0,1934,1822,0,14,0,0,3.507521,19617,0
11647,-16,-16,0,1,0,111,2,0,0,5,0,0,0,0,0,0,4957,182,0,159,0,0,1.835185,263178,0
11648,-16,-16,0,0,0,35,10,0,1,1,0,0,1,0,0,0,196,173,4,0,0,0,1.50045,3455,0
11649,-8.4796,-8.07055,0,1,0,83,6,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11650,-6.23259,-6.75641,0,0,0,61,1,0,0,0,0,0,0,0,0,0,287,474,22,4,0,0,2.544146,12869,0
11651,-16,-16,1,1,0,120,2,0,1,1,0,0,1,0,0,0,145,178,2,10,0,0,2.239886,224,0
11652,-16,-16,0,0,1,56,15,0,0,0,0,0,0,0,0,0,1123,764,39,10,0,1,2.316083,31624,0
11653,-16,-16,0,0,0,50,0,0,0,0,0,0,0,0,0,0,193,105,19,0,0,0,1.63789,23660,0
11654,-16,-16,0,0,1,25,1,0,0,0,0,0,0,0,0,0,447,179,45,52,0,0,1.752259,16292,0
11655,-16,-16,0,1,0,70,0,0,2,2,0,1,1,0,0,0,3381,3372,3,45,0,0,1.438096,53414,0
11656,-16,-16,0,0,1,59,0,0,0,0,0,0,0,0,0,0,1464,419,988,213,0,0,2.186004,6411,0
11657,-16,-16,1,0,0,130,5,0,0,3,0,0,0,0,0,0,284,180,4739,31,0,0,2.788618,37297,0
11658,-16,-16,0,0,0,65,13,0,1,2,0,0,1,0,0,0,225,204,6,0,0,0,1.514941,3012,0
11659,-16,-16,0,0,1,113,0,0,2,4,1,0,2,0,0,0,207,337,20,2,0,0,2.531307,1837,0
11660,-16,-16,1,1,0,68,0,0,1,2,1,0,0,0,0,0,549,1601,0,46,0,0,1.535864,3870,0
11661,-16,-16,0,0,1,49,0,0,0,0,0,0,0,0,0,0,153,101,13,0,0,1,1.306462,3409,0
11662,-16,-16,0,0,0,41,0,0,2,2,0,1,1,0,0,0,94,91,22,0,0,1,1.114131,3264,0
11663,-16,-16,0,1,0,116,1,0,0,0,0,0,0,0,0,0,556,42,2,8,0,0,2.838821,80020,0
11664,-16,-16,0,1,1,99,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11665,-6.91125,-7.29252,0,0,1,139,4,0,0,2,0,0,0,0,0,0,46,23,0,2,0,0,4.112686,40,1
11666,-16,-16,0,1,0,119,7,0,0,6,0,0,0,0,0,0,981,1457,0,5,0,0,2.291976,6055,0
11667,-16,-16,1,1,0,58,1,0,0,0,0,0,0,0,0,0,1219,23,0,11,0,0,1.72374,42155,0
11668,-9.21835,-16,1,0,0,65,1,0,0,1,0,0,0,0,0,0,34,24,201,4,0,0,4.556518,665,0
11669,-10.4057,-8.50248,0,1,0,56,3,0,0,2,0,0,0,0,0,0,1332,102,0,6,0,1,1.546901,268538,0
11670,-16,-16,0,0,1,61,4,0,0,1,0,0,0,0,0,0,88,119,2,5,0,1,1.136572,534,0
11671,-16,-16,0,1,0,116,15,0,2,6,1,0,1,0,0,0,1171,1448,0,5,0,0,1.240408,34700,0
11672,-10.7484,-16,0,1,0,116,0,0,1,2,0,0,0,0,0,1,221,95,1,3,0,0,2.96892,24084,0
11673,-16,-16,1,1,0,112,5,0,1,1,0,0,0,0,0,1,84,19,0,3,0,0,1.118193,8481,0
11674,-16,-16,0,1,0,104,6,0,2,3,1,1,0,0,0,0,389,733,882,18,0,1,2.601649,8676,0
11675,-16,-8.2586,1,1,0,66,13,0,1,5,1,0,0,0,0,0,2672,23,0,98,0,0,3.103398,33736,0
11676,-16,-16,0,1,0,116,9,0,2,2,1,1,0,0,0,0,204,474,0,2,0,0,2.314819,20989,0
11677,-7.82601,-8.27804,1,1,0,45,2,0,0,0,0,0,0,0,0,0,1641,1764,0,9,0,1,2.092158,113261,0
11678,-7.31565,-16,0,0,1,50,0,0,0,0,0,0,0,0,0,0,1292,231,4,2,0,1,1.469586,19013,0
11679,-16,-16,0,0,0,97,14,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11680,-9.89487,-7.71394,0,1,0,40,1,0,0,0,0,0,0,0,0,0,15184,16708,7,291,0,1,3.029098,356370,0
11681,-11.407,-10.4202,0,0,0,97,14,0,1,1,0,0,1,0,0,0,7551,413,0,467,0,0,4.452432,10353,0
11682,-5.90888,-4.74214,0,0,0,80,9,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
11683,-16,-16,0,0,1,100,6,0,0,0,0,0,0,0,0,0,152,534,2,0,0,1,1.539849,3511,0
11684,-16,-16,0,0,0,120,11,0,0,0,0,0,0,0,0,0,5262,1814,1,167,0,0,2.067801,15947,0
11685,-16,-16,0,0,1,75,0,0,0,0,0,0,0,0,0,0,51,76,2,1,0,0,2.307178,1868,0
11686,-16,-16,0,0,0,86,0,0,0,0,0,0,0,0,0,0,289,441,23,0,0,0,1.219921,18867,0
11687,-10.4021,-8.49979,0,0,0,24,9,0,1,1,0,0,1,0,0,0,94,154,12,1,0,0,1.61798,10865,0
11688,-16,-16,0,1,0,35,0,0,0,0,0,0,0,0,0,0,1584,378,0,33,0,0,1.686858,88081,1
11689,-16,-16,0,0,0,124,0,0,0,0,0,0,0,0,0,0,1115,455,217,9,0,0,2.772516,43173,0
11690,-10.7793,-10.5973,1,1,0,75,10,0,1,2,1,0,0,0,0,0,916,25,63,100,0,0,2.26065,123326,0
11691,-16,-16,0,0,0,127,0,0,1,4,0,1,0,0,0,0,1613,1074,109,75,0,0,3.005406,4818,0
11692,-16,-16,0,0,0,83,0,0,1,3,0,0,3,0,0,0,70,169,0,0,0,0,1.228829,111,0
11693,-9.34122,-9.33445,1,1,0,91,1,0,2,3,1,0,2,0,0,0,108,42,0,2,0,0,1.264536,8699,1
11694,-16,-16,0,1,0,119,0,0,1,4,0,0,1,0,0,0,655,588,1,37,0,1,3.771857,2670,0
11695,-7.73103,-6.60092,0,1,0,86,4,1,1,2,0,1,0,0,0,0,765,7,1,31,0,0,2.831583,30164,1
11696,-16,-16,1,0,0,121,11,0,1,3,0,2,0,0,0,0,4606,1091,870,216,0,0,3.232486,251647,0
11697,-11.4169,-10.5695,0,1,0,73,8,0,1,3,1,0,0,0,0,0,15569,15797,0,96,0,0,2.482995,119466,0
11698,-16,-16,0,1,0,62,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11699,-16,-16,0,1,0,39,0,0,0,0,0,0,0,0,0,0,443,420,0,8,0,0,1.686626,8661,0
11700,-10.707,-8.83393,0,0,0,47,5,0,0,2,0,0,0,0,0,0,761,497,9,4,0,0,1.800446,55859,0
11701,-16,-16,1,1,0,110,0,0,0,1,0,0,0,0,0,0,143,0,0,0,0,1,1.941476,20195,0
11702,-9.05475,-9.0004,0,0,1,82,4,0,0,0,0,0,0,0,0,0,5624,391,122,42,0,0,3.034863,96674,0
11703,-5.91056,-4.7434,1,1,0,116,5,0,2,6,0,0,1,0,0,3,3749,273,1,249,0,0,2.418565,49844,0
11704,-16,-16,0,1,0,45,2,0,1,2,0,0,1,0,0,0,1469,1890,2,40,0,0,3.116724,15105,0
11705,-16,-16,0,1,0,53,1,0,0,1,0,0,0,0,0,0,5885,5048,102,360,0,0,3.121057,61016,0
11706,-16,-16,1,1,0,51,0,0,0,2,0,0,0,0,0,0,196,0,0,0,0,0,1.171203,26139,0
11707,-16,-16,0,1,0,58,0,0,0,1,0,0,0,0,0,0,220,229,1,12,0,0,3.870256,3361,0
11708,-7.82165,-6.67298,0,1,0,112,13,1,2,3,1,0,2,0,0,0,1927,1806,3,184,0,0,2.731911,17092,1
11709,-16,-16,0,0,0,54,0,0,0,0,0,0,0,0,0,0,88,102,0,0,0,1,1.563323,573,0
11710,-5.91122,-4.74389,0,1,0,68,8,0,2,3,0,1,0,0,0,1,174,233,0,4,0,0,1.737499,47167,0
11711,-16,-16,0,0,0,61,7,0,0,1,0,0,0,0,0,0,3305,3782,0,10,0,1,2.182828,21819,0
11712,-16,-16,0,0,0,109,0,0,1,2,0,1,0,0,0,0,1404,1679,2,88,0,0,2.963698,27152,0
11713,-16,-16,0,1,1,116,5,0,0,0,0,0,0,0,0,0,42414,35226,21,2729,0,1,2.741226,311481,0
11714,-7.35296,-7.48914,0,1,0,89,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11715,-16,-16,0,1,0,95,0,0,1,4,1,0,0,0,0,0,706,350,333,8,0,1,2.242267,84861,0
11716,-16,-16,0,0,0,99,0,0,0,0,0,0,0,0,0,0,767,518,20,45,0,0,2.02236,3854,0
11717,-16,-16,0,1,0,114,0,0,0,0,0,0,0,0,0,0,946,22,0,13,0,0,1.805387,2842,0
11718,-16,-16,1,1,0,113,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1.081474,24,0
11719,-9.89606,-7.71483,1,1,0,114,0,0,0,2,0,0,0,0,0,0,4651,4605,0,101,0,0,1.412973,432,0
11720,-16,-16,0,1,0,55,1,0,0,0,0,0,0,0,0,0,1022,0,0,10,0,0,1.461777,123523,0
11721,-16,-16,0,0,1,58,6,0,0,1,0,0,0,0,0,0,1039,550,43,101,0,0,1.761638,14470,0
11722,-7.31854,-7.3816,0,0,0,139,10,1,2,3,1,2,0,0,0,0,867,518,0,27,0,0,3.024298,8755,0
11723,-16,-16,0,1,0,119,0,0,0,0,0,0,0,0,0,0,39,74,2,0,0,0,1.206832,557,0
11724,-16,-16,0,1,0,116,1,0,0,3,0,0,0,0,0,0,344,10,0,10,0,1,2.01044,61363,0
11725,-16,-16,0,1,0,79,0,0,3,5,1,2,1,0,0,0,123,32,0,0,0,1,1.839737,10583,0
11726,-9.11054,-9.01025,0,1,0,116,11,0,0,2,0,0,0,0,0,0,80,91,0,1,0,1,2.521391,10022,1
11727,-16,-16,0,0,0,140,16,0,2,5,1,0,2,0,0,0,96,195,7,3,0,1,1.137379,2242,0
11728,-16,-16,0,1,0,119,3,0,0,3,0,0,0,0,0,0,1380,366,0,125,0,1,2.110109,48411,0
11729,-16,-16,0,1,0,120,7,0,1,2,0,0,1,0,0,0,1245,1324,0,14,0,0,2.137535,4190,0
11730,-16,-16,0,0,0,83,14,0,1,2,0,1,0,0,0,0,161,184,12,8,0,0,2.331139,6833,0
11731,-16,-16,0,1,0,54,0,0,0,0,0,0,0,0,0,0,273,592,0,8,0,0,1.941412,9409,0
11732,-16,-16,0,1,0,116,3,0,0,3,0,0,0,0,0,0,1573,914,0,45,0,0,1.737939,180765,0
11733,-16,-16,1,1,0,100,9,0,1,2,0,0,1,0,0,0,5772,18,0,80,0,0,2.408751,423540,0
11734,-16,-16,1,0,0,126,0,0,1,5,0,0,0,0,0,1,5677,921,0,337,0,0,3.007775,6747,0
11735,-8.98351,-8.99029,0,0,0,84,3,1,1,4,0,0,2,0,0,0,872,0,0,34,0,0,3.212217,1350,0
11736,-10.3984,-9.87851,0,1,0,119,5,0,2,4,0,1,2,0,0,0,57,0,2,3,0,0,2.135741,4225,0
11737,-16,-16,0,1,0,46,2,0,0,0,0,0,0,0,0,0,105,174,15,1,0,0,2.661975,743,0
11738,-16,-16,0,0,0,126,5,0,0,2,0,0,0,0,0,0,67,56,2,0,0,0,1.880451,6220,0
11739,-16,-16,0,0,1,75,0,0,0,0,0,0,0,0,0,0,295,149,12,1,0,1,2.441447,19766,0
11740,-16,-16,0,0,0,138,8,0,0,0,0,0,0,0,0,0,435,309,8,4,0,0,2.725031,43066,0
11741,-16,-16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,342,184,25,5,0,0,2.855152,53044,0
11742,-10.3972,-10.629,0,1,0,116,0,1,1,4,0,4,0,0,0,0,2993,54,1,65,0,1,1.478811,266570,0
11743,-16,-16,0,0,1,140,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11744,-16,-16,0,1,0,81,0,0,0,0,0,0,0,0,0,0,91,93,4,4,0,0,2.694395,1500,0
11745,-16,-16,1,0,0,137,9,0,2,4,1,0,1,0,0,0,44,156,26,0,0,1,2.862428,6998,0
11746,-16,-16,1,1,0,51,4,0,0,0,0,0,0,0,0,0,21107,21646,1,1387,0,0,2.152827,104208,0
11747,-16,-16,0,0,1,139,1,1,3,7,1,1,1,0,0,0,279,474,29,12,0,0,1.920657,5293,0
11748,-16,-16,0,0,1,80,1,0,2,2,0,1,1,0,0,0,1119,524,104,12,0,1,1.13863,7322,0
11749,-10.9621,-10.4246,1,1,0,65,3,0,0,3,0,0,0,0,0,0,776,589,0,16,0,1,1.19219,6089,0
11750,-9.57011,-9.55458,1,1,0,79,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
11751,-10.7838,-10.2342,0,0,1,109,1,0,0,2,0,0,0,0,0,0,705,731,135,45,0,1,2.574907,5507,0
11752,-16,-16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,275,310,53,3,0,0,2.851823,5989,0
11753,-16,-16,0,1,0,60,0,0,1,3,0,0,2,0,0,0,201,725,251,1,0,1,2.354295,2253,0
11754,-16,-16,0,1,0,65,0,0,0,2,0,0,0,0,0,0,5313,5095,124,414,0,0,4.443089,9567,0
11755,-16,-16,1,1,0,114,0,0,0,1,0,0,0,0,0,0,797,1992,2,7,0,0,2.656675,20881,0
11756,-16,-16,0,1,0,17,4,0,0,0,0,0,0,0,0,0,2477,317,7,30,0,1,2.975151,8648,0
11757,-16,-16,0,1,0,120,0,0,1,7,0,0,0,0,0,2,879,837,0,9,0,0,2.417976,18077,0
11758,-7.87426,-6.71244,0,1,0,116,12,1,1,3,1,0,0,0,0,0,14478,23,0,904,0,0,2.834875,11068,1
11759,-16,-16,0,1,0,116,0,0,2,4,0,1,0,0,0,1,602,626,49,87,0,0,2.761673,22023,0
11760,-16,-16,0,1,0,115,7,0,0,2,0,0,0,0,0,0,424,411,17,3,0,0,2.774895,10776,0
11761,-16,-16,1,1,0,99,0,0,0,2,0,0,0,0,0,0,601,1678,0,5,0,0,2.43002,160109,0
11762,-10.6733,-10.2059,0,1,0,84,6,0,1,2,0,0,1,0,0,0,50,56,2,2,0,1,2.633603,1078,0
11763,-16,-16,0,1,0,33,2,0,0,2,0,0,0,0,0,0,1988,2128,0,6,0,0,1.100533,20828,0
11764,-16,-16,0,0,0,79,0,0,0,0,0,0,0,0,0,0,101,51,5,5,0,0,2.262668,11163,0
11765,-16,-16,1,1,0,26,0,0,0,0,0,0,0,0,0,0,90,146,3,1,0,0,3.165671,1309,1
11766,-16,-16,1,0,0,109,0,0,1,1,0,0,1,0,0,0,751,174,3,27,0,0,2.363604,8346,0
